ID,MONTHS_BALANCE,STATUS
5012555,-5,C
5091532,-39,X
5115903,-4,C
5118445,-20,C
5120496,-3,C
5024761,-18,0
5092079,-3,C
5096670,0,0
5090657,-23,C
5089371,-30,X
5052988,-33,C
5143608,-51,X
5003432,-2,X
5022423,-46,0
5041930,-41,X
5058463,-34,0
5004275,-26,0
5012373,-57,X
5058501,-25,X
5069425,-57,0
5067812,-7,C
5060687,-10,C
5021863,-25,C
5009152,-26,C
5011476,-25,0
5120434,-13,X
5142805,-38,C
5122066,-8,X
5011575,-36,C
5145724,-38,0
5132903,-41,C
5004559,-44,0
5060687,-33,0
5090002,-12,0
5029528,-27,X
5120115,-20,0
5143447,-26,C
5089905,-36,0
5003553,-22,X
5096871,-22,C
5045849,-23,C
5042140,-4,X
5023115,-23,0
5066956,-9,X
5061224,-4,X
5003225,-45,C
5022341,-2,C
5028407,-40,0
5117213,-21,0
5078517,-7,X
5005751,-2,0
5009900,-6,C
5012566,-23,C
5041722,-28,C
5090597,-17,C
5139578,-25,0
5017147,-17,0
5017643,-44,0
5122144,-23,X
5078908,-43,X
5016978,-17,C
5024280,-34,C
5096789,-46,0
5100131,-26,C
5059840,-27,X
5135547,-34,X
5038763,-13,0
5104870,-8,C
5114061,-4,C
5091548,-3,0
5105617,-12,C
5089959,-26,4
5005329,-8,C
5045721,-24,C
5067506,-19,C
5009717,-4,C
5021676,-12,0
5067579,-12,X
5017441,-5,C
5112656,-41,0
5009454,-12,C
5090293,-41,0
5022189,-33,C
5052818,-25,C
5011551,-9,C
5117539,-38,0
5113780,-10,C
5066833,-11,C
5150121,-20,C
5146040,0,X
5054101,-24,0
5120184,-32,C
5002258,-50,0
5090525,-11,0
5018409,-9,C
5002915,-12,X
5056139,-5,0
5069364,-10,C
5002005,-28,C
5115878,-31,0
5105564,-28,X
5053916,-14,C
5067408,-24,0
5145881,-7,C
5029559,-23,C
5104957,-18,0
5002555,-34,X
5017343,-3,0
5069428,-13,0
5062356,-12,C
5016731,-3,2
5024347,-25,C
5118559,-3,X
5067288,-49,0
5139914,-43,0
5041717,-13,C
5001931,-7,0
5005633,-19,0
5115587,-38,C
5067236,-25,C
5117283,-10,C
5113102,-44,0
5023374,-33,0
5016840,-22,C
5148529,-17,C
5022719,-18,C
5024761,-9,0
5018355,-14,0
5016611,-34,0
5065487,-1,0
5145846,-14,0
5041338,-4,X
5017598,-4,C
5135487,-28,2
5062155,-6,C
5121622,-33,0
5137254,-41,C
5047996,0,X
5150234,-15,C
5016774,-25,C
5142229,-25,0
5135520,-10,C
5017615,-40,0
5033532,-42,0
5016577,-18,C
5145741,-19,X
5068915,-18,0
5089157,-6,C
5149026,-15,0
5125736,-21,X
5003979,-27,X
5105276,-12,0
5091713,-56,0
5117975,-37,C
5028697,-13,X
5121642,-33,0
5025131,-29,C
5052635,-3,X
5149363,-31,0
5145954,-30,C
5051089,-1,0
5089473,-17,C
5062007,-15,C
5023750,0,C
5011844,-27,0
5023467,-6,C
5023870,-15,C
5142501,-5,C
5042304,-29,0
5105402,-18,0
5053216,-18,0
5100011,-25,C
5142367,-22,X
5117308,-37,X
5120627,-33,0
5029263,-4,1
5041549,-4,0
5011267,-6,C
5003937,-8,X
5066841,-38,X
5021475,-12,0
5004128,-11,C
5096887,-29,0
5047913,-27,X
5002856,-12,1
5029382,-12,C
5002813,-3,C
5135999,-56,X
5036452,-3,0
5012107,-33,0
5021684,-18,C
5021423,-12,X
5062115,-46,0
5092037,-15,X
5069474,-44,C
5095434,-23,0
5125540,-27,0
5089321,-19,0
5023324,-4,X
5142779,-34,0
5115471,-6,C
5011295,-7,C
5004790,-3,0
5047992,-19,C
5016242,-51,C
5066771,-44,C
5085808,-29,0
5085903,-20,C
5042012,-32,X
5125269,-33,0
5048429,-1,C
5105858,-28,0
5120973,-38,X
5096792,-9,C
5029632,-10,0
5150169,-16,C
5053970,-44,0
5004533,-30,C
5061003,-8,C
5004589,-29,0
5002455,-4,0
5096790,-3,C
5003829,-47,0
5125234,-13,0
5042047,-10,C
5004019,0,C
5117236,-14,C
5028573,-10,X
5028465,-8,C
5145753,-21,C
5005593,-4,C
5028256,-30,0
5116021,-5,0
5078826,-14,0
5052999,-25,X
5004265,-1,0
5036997,-50,X
5048012,-17,X
5002374,-8,C
5091469,-32,C
5060947,-3,0
5139776,-9,C
5017777,-37,X
5003378,-24,0
5067762,-8,X
5003015,-6,0
5105240,-51,C
5005432,-33,0
5116611,-8,C
5066433,-10,C
5044702,-14,0
5012251,-8,0
5091416,-10,0
5003828,-38,X
5149225,-19,0
5036860,-52,0
5114033,-19,C
5132301,-38,0
5096273,-42,X
5068106,-41,0
5005290,-1,C
5113647,-41,0
5017819,-1,0
5143232,-25,C
5092096,-31,0
5116868,-27,0
5036562,-3,C
5069085,-34,0
5087546,-49,0
5066488,-28,0
5132744,-2,0
5062131,-1,C
5092225,-8,X
5089806,-23,C
5126759,-14,C
5091005,-20,0
5095507,-37,X
5047935,-2,0
5088844,-6,C
5022049,-41,X
5120675,-12,C
5041639,-10,0
5024577,-7,0
5053525,-15,0
5150285,-31,C
5112663,-30,0
5045571,-5,X
5009808,0,X
5045395,-10,X
5011159,-1,X
5068522,-15,C
5067829,0,C
5095291,-11,0
5122058,-15,C
5137201,-3,0
5045879,-42,0
5010710,-22,0
5095215,-34,0
5009824,-12,0
5104931,-4,C
5117902,0,C
5089607,-32,0
5005589,-12,0
5048301,-19,C
5074586,-23,0
5146280,-35,0
5005340,-16,0
5125998,-18,C
5002874,-13,C
5099809,-8,C
5004764,-32,C
5056132,0,0
5045840,0,0
5137389,-4,X
5047822,-7,0
5008963,-21,C
5042069,-3,0
5011023,-8,C
5122075,-7,X
5149465,-14,0
5047971,0,C
5011609,-1,C
5078818,-18,C
5096919,-43,0
5065711,-53,0
5011700,-12,X
5092423,-41,X
5053725,-5,0
5033992,-22,C
5079009,-17,C
5004203,-29,0
5100452,0,C
5012645,-54,0
5061144,-6,C
5149296,-3,C
5017058,-35,C
5116263,-6,C
5001913,-7,C
5045695,-2,C
5036464,-2,C
5142612,-58,X
5054719,-30,C
5078955,-38,X
5017636,-6,C
5126245,-18,0
5036540,-25,0
5056061,-18,C
5024489,-27,0
5120359,-10,C
5060918,-12,C
5061504,-18,X
5085628,-5,0
5025001,-14,C
5117631,-15,X
5142868,-22,0
5100202,-3,C
5033806,-17,C
5121397,-18,0
5004135,-1,0
5036862,-21,0
5099937,-41,X
5003256,-17,C
5116237,-34,C
5021588,-1,X
5149969,-34,X
5104869,-26,0
5121677,-18,0
5009660,-1,C
5069475,-5,5
5005772,-22,1
5023729,-11,0
5150005,-25,0
5012089,-29,X
5012684,-2,C
5116755,-13,C
5025141,-25,0
5033787,-1,C
5009807,-15,X
5117725,-1,0
5056085,-7,0
5021649,-7,0
5095778,0,C
5051246,-15,C
5122288,-1,C
5062736,-13,X
5003001,-37,0
5022682,-15,0
5009336,-10,X
5118553,-14,C
5003893,-17,C
5062695,-1,C
5079105,-17,C
5090318,-5,C
5118313,-17,0
5115641,-19,0
5121176,-28,C
5148940,-2,C
5061484,-17,C
5092405,-7,C
5050954,-21,C
5017529,-13,C
5010976,-22,0
5012745,-4,0
5011140,-22,C
5053490,-17,C
5120359,-24,C
5142761,-18,0
5087774,-50,C
5056210,-2,X
5058469,-32,C
5135487,-19,C
5126020,-15,C
5140063,-46,0
5137053,-32,X
5126303,-34,0
5117905,-16,C
5003002,-32,X
5091142,-11,0
5010875,-21,C
5121685,-19,C
5113578,-51,0
5003963,-19,C
5149471,-47,0
5022486,-5,0
5004955,-25,C
5056019,-20,0
5062583,-8,0
5137491,-28,C
5010921,-16,C
5068137,-5,C
5005888,-3,C
5029080,-6,0
5061396,-1,X
5114564,-1,0
5042105,-15,C
5010604,0,C
5062019,-44,0
5041695,-9,X
5105143,-31,C
5004529,-38,C
5023159,-31,C
5009593,-13,0
5051123,0,C
5126538,-31,0
5099950,-5,X
5016366,-36,X
5100449,-13,C
5028242,-17,C
5105840,-5,C
5002863,-14,C
5090516,-20,X
5002310,-1,0
5142353,-4,X
5079189,-36,X
5091447,-54,0
5091652,-7,C
5117221,-19,0
5016907,-16,C
5120765,-12,0
5025231,-29,C
5117934,-15,X
5024692,-41,C
5137207,-11,X
5088828,-17,0
5089419,-16,X
5062632,-18,C
5125959,-24,C
5111206,-30,0
5017734,-5,0
5060717,-9,C
5041558,-30,C
5033607,-1,C
5146057,-23,0
5079060,-25,C
5088884,-29,0
5125466,-2,C
5053856,-31,C
5078814,-27,0
5135404,-49,0
5017512,-17,0
5011717,-30,C
5117134,-25,C
5105128,-38,C
5125528,-34,0
5125182,-8,0
5023506,-11,C
5011937,-15,C
5048244,-46,0
5125749,-9,C
5060133,-16,X
5060992,-22,X
5143003,-9,C
5024166,-23,0
5009269,-5,C
5065573,-31,C
5026498,-57,0
5066511,-4,X
5069211,-3,0
5009389,-5,C
5114166,-26,X
5041816,-11,0
5143375,-1,C
5009954,-9,C
5125238,-7,0
5010066,-26,X
5120422,-12,0
5036914,-29,X
5105258,-19,C
5060049,-1,0
5016268,-24,X
5005578,-35,X
5011031,-13,0
5024488,-57,0
5021780,-37,X
5002981,-30,C
5121993,-45,C
5116386,-9,C
5149238,-43,C
5016798,-22,C
5004870,-13,X
5149121,-18,0
5114135,-7,0
5011506,-12,C
5091769,-28,0
5090580,-50,0
5067300,-2,C
5112694,-22,C
5018154,-30,C
5115763,-2,X
5061900,-11,0
5052590,-15,0
5148806,-27,C
5005172,-5,0
5062475,-3,0
5135814,-27,0
5132681,-4,0
5023015,-17,C
5135492,-23,C
5149767,-1,0
5045558,-3,C
5004359,-15,X
5092285,-36,0
5010298,-14,1
5090535,-5,X
5033674,-38,C
5090861,-23,0
5085747,-43,0
5122156,-1,X
5045825,-25,0
5142356,-7,0
5143191,-31,0
5146410,-15,0
5028638,-3,0
5096681,-53,0
5028952,-13,0
5053913,-17,C
5140112,-6,0
5069080,-4,0
5114385,-17,C
5012667,-2,0
5003840,-17,C
5022080,-17,C
5038541,-31,C
5120874,-51,X
5037218,-8,C
5017183,-4,C
5137072,-7,C
5067018,-37,C
5096456,-16,C
5125261,-12,C
5148702,-36,C
5149579,-16,X
5058476,-3,X
5060957,-35,0
5120634,-8,0
5059971,-32,0
5122108,-21,1
5060820,-6,C
5095978,-46,X
5091273,-3,0
5089156,-3,0
5021627,-8,C
5120081,-12,C
5038562,-5,X
5004488,-7,C
5011303,-4,0
5079128,-39,X
5100039,-9,X
5041481,-48,X
5022090,-5,X
5148666,-10,C
5115898,-5,C
5059887,-12,C
5018247,-4,X
5005504,-29,0
5059972,-16,0
5117040,-27,0
5150210,-40,0
5061604,-19,0
5112717,-33,C
5016365,-21,X
5002673,-16,X
5036172,-40,X
5121620,-34,0
5121328,-5,0
5009804,-37,0
5054426,-6,X
5120230,-9,C
5061696,-5,C
5079010,-31,0
5022479,-21,C
5121563,-26,0
5137412,-1,0
5012370,-52,0
5029254,-19,0
5005439,-22,0
5052818,-6,C
5120535,-12,C
5142283,-7,1
5121522,-7,0
5022589,-36,X
5096012,-20,C
5012602,-29,0
5024203,-17,C
5053367,-20,X
5150334,0,0
5029103,-3,C
5143574,0,0
5142364,-2,C
5096004,-10,X
5114016,-23,0
5024753,-4,X
5024469,-22,C
5069249,-44,0
5143390,-21,0
5011105,-13,X
5060563,-26,C
5100260,-13,X
5139377,-1,C
5023909,-37,C
5005302,-18,X
5002631,-12,X
5004167,-31,C
5116207,-2,C
5079232,-8,0
5017515,-5,C
5053221,-44,C
5053422,-16,X
5078644,-18,0
5113268,-18,X
5093250,-34,0
5042276,-40,C
5099827,-5,X
5062504,-8,C
5060882,-25,X
5100458,-31,C
5041380,-21,0
5051244,0,C
5028443,-25,0
5100277,-23,C
5095979,-5,C
5009990,-16,0
5142378,-4,C
5047866,-15,X
5028804,-44,X
5121000,-50,C
5066777,-31,C
5135393,-44,0
5122041,-38,0
5045134,-43,0
5088736,-17,0
5090414,-4,X
5004407,-15,0
5113359,-17,C
5149180,-30,X
5009215,-13,C
5067020,-4,C
5136898,-10,C
5095790,-7,C
5029361,-42,X
5149213,-42,0
5053755,-12,0
5137231,-13,C
5148632,-19,X
5143589,-26,C
5121999,-19,C
5095236,-17,X
5053057,-35,0
5009911,-22,C
5029801,-28,X
5060446,-8,C
5045692,0,C
5115837,-35,X
5003574,-18,X
5149145,-2,C
5054051,-29,C
5105773,-47,C
5148566,-25,C
5059949,-10,C
5143592,-13,X
5056020,-12,0
5005635,-25,X
5024288,-7,C
5004724,0,C
5125868,-35,0
5028269,-20,C
5053711,-24,0
5003401,-51,0
5009903,-3,C
5012380,-2,0
5033871,-3,X
5114092,-36,0
5045499,-9,C
5067585,-17,0
5053752,-20,C
5009494,-52,0
5017803,-8,X
5145964,-9,C
5003979,-36,X
5002436,-5,C
5136880,-18,0
5062155,-13,0
5041533,-8,C
5023956,-3,C
5091946,-12,0
5079039,0,X
5061891,-34,C
5105816,-36,0
5090145,-39,0
5002607,-2,C
5113163,-16,X
5041739,-36,0
5059793,-29,C
5011693,-34,C
5100219,-9,C
5091349,-6,0
5004065,-32,C
5079113,-13,0
5036460,-3,0
5061323,-38,C
5091665,-12,C
5050514,-6,X
5038608,-35,X
5016631,-11,C
5120231,-28,C
5066822,-16,C
5003925,-4,X
5120524,-14,X
5004911,-48,C
5051018,-10,C
5114124,-20,C
5112898,-1,C
5010530,-39,X
5026125,-17,C
5062436,0,C
5126340,-14,0
5078562,-8,0
5059798,-2,C
5017060,-44,0
5142196,-3,0
5050968,-27,C
5050963,-23,C
5028341,-18,0
5003840,-14,C
5088554,-14,0
5121070,-3,C
5011363,-24,0
5114163,-4,0
5067092,-3,C
5046526,-35,C
5121127,-10,C
5066672,-7,C
5059745,-12,0
5005379,-21,0
5065462,0,X
5117933,-46,0
5023863,-8,C
5061929,-10,X
5142740,-28,X
5046159,-9,0
5116745,-19,2
5004671,-8,X
5061513,-35,X
5121929,-34,X
5054733,-5,C
5105103,-19,0
5061755,-55,0
5017229,-47,0
5045300,-32,0
5054127,-18,0
5017099,-35,C
5010307,0,X
5051097,-18,0
5121918,-29,0
5091585,0,0
5120547,-1,0
5118566,-4,0
5024744,-19,C
5022567,-11,X
5060828,-3,X
5120105,-22,C
5009754,-9,C
5096940,-14,C
5009215,-38,C
5003375,-18,0
5045267,-2,0
5010499,-18,X
5045695,-25,0
5137396,-20,X
5002687,-8,X
5060074,-29,X
5001733,0,X
5139525,-11,0
5069080,0,1
5121482,-8,C
5099757,-28,C
5120694,-14,0
5029636,-14,C
5085872,-21,X
5003589,-34,0
5069305,-2,C
5012156,-23,C
5122274,-54,0
5005883,-9,C
5059996,-40,X
5002609,-55,0
5092233,-3,X
5056079,-19,0
5111102,-48,C
5028389,-46,0
5002292,-6,0
5003279,-31,0
5100317,-6,X
5004177,-54,C
5126437,-6,C
5100229,-25,C
5011648,-12,C
5143526,-5,C
5062350,-19,0
5078474,-19,X
5033659,-2,0
5089793,-15,C
5024083,-30,C
5140063,-37,0
5117953,-12,C
5114338,-9,0
5065503,-33,0
5016252,-2,X
5113881,-32,C
5048618,-37,C
5023273,-38,X
5046058,-23,0
5089347,-33,0
5092173,-20,0
5142220,-5,C
5125526,-29,0
5069328,-20,C
5095590,-10,X
5058459,-4,0
5004155,-35,C
5099870,-27,C
5074687,-24,C
5069107,-26,0
5116418,-44,0
5026125,-42,0
5068073,-16,C
5060798,-24,C
5112650,-9,C
5016743,-19,C
5121810,-11,X
5042276,-58,0
5005183,-6,0
5048137,-55,0
5023940,-22,0
5078502,-17,X
5023303,-6,X
5012520,-13,0
5054259,-19,0
5150419,-24,C
5033591,-7,X
5061681,-4,0
5117508,-16,X
5003020,-31,C
5029322,-37,0
5089351,-13,C
5011556,-39,X
5005757,-1,X
5016434,-6,C
5086014,-22,X
5122070,-20,C
5090023,-5,C
5090795,-16,C
5016664,-5,0
5067355,-9,C
5053345,-2,C
5047879,-8,1
5118151,-45,0
5005099,-24,X
5004919,-14,C
5062389,-1,0
5059855,-14,0
5005440,-2,0
5095391,-1,0
5096515,-20,C
5142608,-29,X
5021562,-35,X
5053001,-8,0
5010331,-5,C
5003401,-14,0
5068857,-53,0
5113654,-12,C
5088961,-14,C
5012655,-5,C
5142573,-17,C
5105379,-4,X
5011772,-47,X
5149150,-24,X
5011150,-25,0
5120438,-6,C
5089709,-40,C
5012462,-53,0
5132721,-37,0
5046348,-8,C
5089142,-47,X
5002983,-23,C
5079255,-1,C
5012510,-23,C
5126812,-8,0
5114057,-28,C
5105436,-4,C
5009069,-8,C
5002335,-54,X
5052687,-30,C
5121267,-29,0
5061939,-23,C
5060584,-42,X
5091083,-14,C
5115868,-14,C
5062517,-32,C
5091141,-28,0
5120991,-6,C
5090648,-30,0
5033893,-2,C
5053924,-42,0
5042034,-30,X
5054389,-1,0
5089673,-21,0
5059946,-9,C
5017962,-10,C
5044809,-17,0
5149803,-27,X
5061680,-41,0
5036051,-32,C
5023438,-41,0
5087627,-34,0
5053862,-8,0
5061248,-16,C
5078409,-12,X
5023721,-32,X
5062129,-2,0
5117388,-17,X
5135986,-4,C
5090673,-17,C
5150081,-4,C
5117737,-9,C
5009620,-41,C
5004549,-4,C
5125779,-17,C
5114330,-24,C
5117791,-44,X
5149593,-31,X
5054775,-22,C
5036588,-27,0
5090797,0,C
5021622,-3,C
5089355,-3,C
5002570,-16,C
5067557,-7,X
5047823,-47,C
5059996,-49,0
5078770,-4,0
5142591,-29,C
5089459,-12,C
5106148,-20,X
5078978,-7,0
5016679,-16,C
5035448,-35,0
5115406,-38,X
5061412,-2,0
5137285,-24,X
5041216,-10,C
5005380,-14,C
5120066,-20,C
5002562,-30,X
5061928,-10,X
5136997,-6,C
5053953,-38,X
5126004,-10,0
5005031,-26,X
5012099,-6,0
5060708,-8,C
5096479,-15,X
5062206,-2,0
5041538,-31,0
5112854,-4,X
5069259,-5,C
5121579,-6,C
5150337,-2,0
5021559,-27,X
5113868,-23,C
5028548,-20,0
5125441,-6,C
5121483,-5,X
5089506,-18,0
5004820,-50,0
5089958,-1,C
5062220,-1,0
5125824,-24,C
5135973,-19,X
5149030,-13,C
5092278,-15,C
5028646,-44,C
5119957,-16,C
5135605,-32,0
5085767,-5,C
5029725,-14,C
5122322,0,0
5096347,-22,0
5048428,-5,0
5069455,0,C
5021765,-33,0
5114387,-27,C
5116486,-36,X
5011420,-47,X
5122222,-11,C
5021454,-7,X
5121979,-11,0
5028260,-12,0
5060453,-52,0
5150051,-7,0
5033692,-31,0
5012214,-10,C
5003207,-12,C
5096250,-5,X
5010916,-10,0
5060778,-21,C
5062035,-31,0
5148744,-16,X
5096699,-2,C
5010083,-6,X
5142805,-34,C
5005757,-5,0
5096789,-48,0
5088168,-35,0
5150353,-26,C
5112733,-23,X
5100287,-2,0
5150405,-34,X
5115820,-25,0
5046350,0,X
5011827,-18,0
5024090,-20,C
5037046,-17,C
5114637,-5,0
5054371,-23,0
5105936,-59,X
5105574,-26,X
5060121,-34,C
5052997,-16,X
5105129,-17,C
5135446,-5,C
5079157,-19,0
5106100,-16,C
5095302,-23,0
5113824,-5,C
5106044,-40,0
5002882,-4,0
5143362,-12,C
5022881,-37,0
5003152,-38,0
5121000,-10,C
5025223,-1,0
5038757,-4,0
5121725,-30,C
5025225,-32,C
5065456,-33,0
5061443,-20,C
5122294,-21,C
5095326,-17,C
5061144,-22,C
5011859,-9,C
5068473,-12,C
5023514,-4,X
5054192,-28,0
5045810,-3,0
5132465,-22,0
5059984,-21,0
5005004,-13,C
5113814,-4,C
5099917,-34,0
5016534,-24,X
5029461,-47,0
5052662,-1,C
5126277,-11,0
5016623,-20,C
5118592,-23,0
5004004,-6,C
5022427,-6,C
5021984,-33,0
5121988,-9,C
5003962,-15,C
5149927,-29,X
5113404,-27,C
5096155,-4,0
5143148,-31,C
5004562,-2,C
5117003,-28,0
5095399,-28,0
5100425,-2,1
5068515,-6,0
5150142,-13,X
5010862,-42,C
5105484,-7,C
5116983,-41,0
5036189,-12,0
5016260,-5,C
5033629,-34,X
5121108,0,C
5090474,-2,X
5002217,-21,0
5010105,-39,C
5053216,-11,0
5091263,-19,0
5113663,0,C
5011488,-15,C
5021940,-19,0
5112976,-10,0
5061759,0,0
5069077,-39,0
5009268,-10,C
5012330,-39,C
5009851,-33,0
5017060,-22,0
5012214,-33,C
5036610,-9,C
5036794,-2,C
5066603,-19,0
5121113,-37,0
5118193,-35,0
5105928,-3,0
5025246,-34,0
5028710,-46,0
5117268,-22,C
5132770,-2,C
5121655,0,0
5017395,-39,0
5060454,-9,5
5061609,-39,X
5054229,-35,C
5017014,-5,0
5096014,-12,X
5045388,-9,0
5067356,-10,C
5137408,-20,0
5016442,-9,X
5068733,-3,C
5003504,-7,C
5003355,-27,C
5024344,-1,C
5069312,-14,C
5024974,-16,0
5021547,-20,C
5121050,-9,C
5105574,-25,C
5120721,-52,0
5091951,-13,C
5089877,-3,C
5120323,-16,0
5105255,-16,C
5023052,-14,0
5117316,-6,C
5001824,-17,0
5096309,-14,X
5002892,-10,X
5061029,-11,0
5010198,-17,C
5088828,-15,0
5120300,-15,0
5054080,-6,C
5045974,-22,X
5062039,-29,C
5017324,-16,C
5116348,-12,C
5105363,-26,0
5065696,-12,0
5118242,-17,X
5142681,-14,0
5035635,-19,0
5009967,-41,X
5065370,-32,0
5090121,0,X
5016586,-7,0
5096283,-29,X
5089415,-18,C
5122125,-34,0
5067253,-28,0
5068170,-4,X
5137232,-53,0
5003147,-21,C
5009441,-6,0
5024572,-4,C
5022387,-17,C
5029014,-3,C
5010326,-37,C
5002799,-53,C
5056229,-22,C
5017026,-29,C
5012587,-26,C
5132291,-27,0
5029212,-29,X
5105977,-36,0
5142342,-13,C
5060237,-20,C
5048603,-50,0
5125166,-41,0
5036947,-35,C
5011489,-32,0
5096914,-43,C
5018330,-26,C
5120045,-12,C
5036837,-1,C
5016542,-1,C
5066766,-14,X
5045971,-16,0
5033524,-3,C
5079030,-10,C
5023354,-53,0
5029435,-10,C
5065749,-26,C
5004009,-45,0
5045474,-56,C
5117266,-29,C
5068416,-13,C
5120314,-28,X
5059857,-7,0
5117167,-40,0
5021981,-7,C
5095514,-2,C
5095370,-29,C
5011235,-29,0
5118418,-25,C
5004170,-6,0
5065680,-53,X
5050535,-31,0
5018146,-18,X
5051030,-22,0
5024361,-13,0
5117879,-5,X
5048565,-22,X
5060252,-4,X
5036889,-17,X
5113398,-5,X
5005340,-4,0
5069033,-26,0
5096454,-17,0
5067880,-6,0
5121522,-9,0
5035867,-5,C
5085966,-33,0
5114601,-48,0
5009069,-5,C
5100216,-20,0
5089053,-37,0
5090632,-3,0
5052625,-15,X
5118476,-21,X
5149635,-36,X
5033418,-13,C
5053117,-13,C
5038754,-2,C
5120151,-38,0
5067358,0,X
5050527,-11,X
5060685,-16,C
5096978,-9,C
5096240,-9,X
5095414,-22,C
5089179,-17,C
5122073,-17,C
5024657,-10,0
5048030,-56,0
5010811,-2,X
5018446,-7,C
5004662,-12,C
5148897,-8,C
5100265,-4,C
5068201,-30,0
5061479,-8,C
5058301,-10,0
5095851,-12,C
5132977,-23,C
5120614,-15,C
5001718,-22,0
5054422,-45,1
5145731,-29,C
5066700,-29,C
5069169,-6,0
5026728,-20,X
5085867,-18,C
5061290,-12,X
5105353,-16,C
5012702,-30,0
5036469,-11,C
5150310,-13,0
5017676,-18,0
5090657,-15,C
5047848,-25,X
5061070,-21,0
5047865,-31,0
5028590,-43,C
5078787,-11,C
5066899,-2,X
5079092,-29,C
5126068,-26,0
5079055,-20,X
5009717,-20,0
5010236,-12,0
5105962,-3,C
5148672,-47,X
5053766,-1,X
5089243,-1,C
5010587,-6,0
5002514,-33,C
5002605,-12,0
5023609,-36,X
5066691,-16,C
5089626,-44,0
5088567,-1,0
5120115,-21,0
5003616,-43,0
5021967,-17,C
5121761,-56,0
5146429,-12,C
5106160,-34,0
5017882,-46,C
5016428,-42,X
5105048,-16,C
5009481,-3,0
5121396,-5,0
5023656,-7,C
5016796,-13,C
5090485,-15,X
5136951,-27,0
5066942,-27,C
5116146,-13,X
5002259,-58,0
5120239,-7,C
5024789,-2,C
5148717,-36,0
5060327,-1,C
5021193,-5,X
5116040,-15,C
5120872,0,C
5004140,-23,0
5005864,-27,X
5139884,-24,C
5117299,-45,X
5088210,-4,0
5010304,-30,0
5067172,-1,X
5096271,-27,C
5033781,-7,0
5062411,-6,0
5062736,-6,0
5053016,-37,X
5010559,-10,C
5005891,-37,C
5012700,-48,0
5004657,-24,C
5116722,-13,C
5122211,-9,0
5142843,-22,C
5003976,-9,X
5135494,-13,C
5012605,-30,C
5053730,-14,X
5090273,-13,C
5045734,-23,C
5118576,-2,C
5105788,-6,0
5009997,-2,C
5096805,-48,0
5036851,-3,C
5029639,0,0
5010664,-32,0
5033587,-32,X
5045688,-19,0
5067548,-9,0
5052823,-26,C
5036986,-2,X
5079053,-3,0
5029462,-14,0
5005700,-5,0
5054212,-6,C
5059808,-39,0
5114094,-11,C
5126247,-25,C
5036534,-2,0
5096286,-36,0
5050573,-13,C
5060407,-1,C
5078615,-12,C
5122122,0,C
5146385,-41,C
5045681,-10,0
5037159,-3,C
5118167,-28,0
5002599,-52,0
5095104,-7,X
5067175,-8,X
5011362,-50,X
5029108,-29,X
5139526,-6,C
5053179,-8,X
5139951,-25,C
5095121,-12,0
5117752,-19,C
5065337,-16,1
5023085,-39,1
5045507,-8,C
5122346,0,C
5046507,-22,C
5003802,-42,C
5003821,-8,C
5061049,-3,0
5142732,-14,C
5033587,-37,X
5112820,-49,0
5085843,-8,C
5125176,-11,C
5051202,-41,C
5011751,-9,C
5025012,-9,C
5012112,-6,0
5010242,-18,0
5016541,-29,0
5099781,-2,C
5023032,-16,C
5125181,-13,X
5008875,-27,C
5118481,-24,C
5053742,-55,X
5126248,-45,0
5022248,-8,C
5003116,-27,0
5092031,0,X
5011867,-12,0
5126338,-4,C
5085835,-7,X
5095295,-5,C
5099814,-16,C
5023837,-9,0
5142738,-10,C
5038688,-2,C
5058554,-13,X
5090936,-40,0
5089677,-1,C
5092444,-25,0
5078922,-54,0
5113976,-21,C
5137299,-8,C
5117290,-3,C
5114234,-5,0
5126249,-10,C
5121250,-2,C
5125620,-7,C
5114342,-11,C
5149414,-12,0
5113538,-15,C
5117569,-8,0
5068869,-27,X
5116630,-45,0
5060919,-16,C
5079217,-4,C
5018091,-32,C
5121373,-9,C
5091414,-56,X
5090257,-7,0
5105422,-24,C
5017638,-3,X
5062084,-5,C
5034006,-29,X
5042356,-32,C
5065355,-5,C
5004095,-38,X
5090060,-18,C
5009612,-9,X
5115683,-16,X
5105181,-34,X
5121392,-38,0
5008855,-1,C
5011776,-30,X
5148728,-9,0
5045908,-54,0
5116509,-2,C
5024837,0,C
5053186,-24,C
5011237,-26,X
5004706,-20,X
5136919,-13,C
5037075,-11,C
5143455,0,C
5100219,-4,C
5143157,-46,X
5118553,-32,C
5056225,-6,0
5024272,-21,0
5056159,-20,C
5029318,-7,C
5017519,0,X
5117828,-11,0
5078392,-12,C
5036983,-52,0
5146165,-19,C
5054259,-22,0
5078752,-52,0
5062518,-25,C
5079077,-51,X
5003863,-16,X
5126433,-19,C
5005783,-46,X
5113414,-14,0
5067734,-38,C
5135624,-15,X
5024082,-21,C
5025720,-49,C
5009189,-5,C
5010381,-16,C
5022697,-1,C
5069176,-13,0
5067238,0,C
5012493,-19,0
5100457,-5,0
5053565,-22,0
5117007,-28,0
5079022,-13,X
5023399,-12,0
5005652,-13,0
5115522,-19,X
5062726,-1,0
5120395,-6,0
5009681,-48,0
5011973,-28,0
5002112,-5,C
5090083,-46,0
5091672,-6,0
5100281,-28,0
5068095,-36,0
